"rank","name","step","value"
5,"GPU: Device 5 Clock Memory (MHz)",13,877
5,"cpu: User %",13,3.42069
5,"cpu: Nice %",13,0
5,"cpu: System %",13,0.0170184
5,"cpu: Idle %",13,96.5623
5,"cpu: I/O Wait %",13,0
5,"cpu: IRQ %",13,0
5,"cpu: soft IRQ %",13,0
5,"cpu: Steal %",13,0
5,"cpu: Guest %",13,0
5,"meminfo:MemTotal (MB)",13,630978
5,"meminfo:MemFree (MB)",13,556466
5,"meminfo:MemAvailable (MB)",13,588240
5,"program size (pages)",14,79771
5,"resident set size (pages)",14,2660
5,"resident shared pages",14,818
5,"Page faults (minor)",14,4745
5,"Page faults (major)",14,25
5,"Pages swapped (not maintained)",14,0
5,"GPU: Device 5 Utilization %",14,0
5,"GPU: Device 5 Memory Utilization %",14,0
5,"GPU: Device 5 Memory Free (GB)",14,16.9428
5,"GPU: Device 5 Memory Used (GB)",14,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",14,877
5,"cpu: User %",14,3.43416
5,"cpu: Nice %",14,0
5,"cpu: System %",14,0.00568569
5,"cpu: Idle %",14,96.5602
5,"cpu: I/O Wait %",14,0
5,"cpu: IRQ %",14,0
5,"cpu: soft IRQ %",14,0
5,"cpu: Steal %",14,0
5,"cpu: Guest %",14,0
5,"meminfo:MemTotal (MB)",14,630978
5,"meminfo:MemFree (MB)",14,556466
5,"meminfo:MemAvailable (MB)",14,588240
5,"program size (pages)",15,79771
5,"resident set size (pages)",15,2660
5,"resident shared pages",15,818
5,"Page faults (minor)",15,4745
5,"Page faults (major)",15,25
5,"Pages swapped (not maintained)",15,0
5,"GPU: Device 5 Utilization %",15,0
5,"GPU: Device 5 Memory Utilization %",15,0
5,"GPU: Device 5 Memory Free (GB)",15,16.9428
5,"GPU: Device 5 Memory Used (GB)",15,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",15,877
5,"cpu: User %",15,3.42419
5,"cpu: Nice %",15,0
5,"cpu: System %",15,0.0340716
5,"cpu: Idle %",15,96.5417
5,"cpu: I/O Wait %",15,0
5,"cpu: IRQ %",15,0
5,"cpu: soft IRQ %",15,0
5,"cpu: Steal %",15,0
5,"cpu: Guest %",15,0
5,"meminfo:MemTotal (MB)",15,630978
5,"meminfo:MemFree (MB)",15,556466
5,"meminfo:MemAvailable (MB)",15,588240
5,"program size (pages)",16,79771
5,"resident set size (pages)",16,2660
5,"resident shared pages",16,818
5,"Page faults (minor)",16,4745
5,"Page faults (major)",16,25
5,"Pages swapped (not maintained)",16,0
5,"GPU: Device 5 Utilization %",16,0
5,"GPU: Device 5 Memory Utilization %",16,0
5,"GPU: Device 5 Memory Free (GB)",16,16.9428
5,"GPU: Device 5 Memory Used (GB)",16,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",16,877
5,"cpu: User %",16,3.442
5,"cpu: Nice %",16,0
5,"cpu: System %",16,0.00568925
5,"cpu: Idle %",16,96.5523
5,"cpu: I/O Wait %",16,0
5,"cpu: IRQ %",16,0
5,"cpu: soft IRQ %",16,0
5,"cpu: Steal %",16,0
5,"cpu: Guest %",16,0
5,"meminfo:MemTotal (MB)",16,630978
5,"meminfo:MemFree (MB)",16,556466
5,"meminfo:MemAvailable (MB)",16,588240
5,"program size (pages)",17,79771
5,"resident set size (pages)",17,2660
5,"resident shared pages",17,818
5,"Page faults (minor)",17,4745
5,"Page faults (major)",17,25
5,"Pages swapped (not maintained)",17,0
5,"GPU: Device 5 Utilization %",17,0
5,"GPU: Device 5 Memory Utilization %",17,0
5,"GPU: Device 5 Memory Free (GB)",17,16.9428
5,"GPU: Device 5 Memory Used (GB)",17,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",17,877
5,"cpu: User %",17,3.43848
5,"cpu: Nice %",17,0
5,"cpu: System %",17,0.00568343
5,"cpu: Idle %",17,96.5558
5,"cpu: I/O Wait %",17,0
5,"cpu: IRQ %",17,0
5,"cpu: soft IRQ %",17,0
5,"cpu: Steal %",17,0
5,"cpu: Guest %",17,0
5,"meminfo:MemTotal (MB)",17,630978
5,"meminfo:MemFree (MB)",17,556466
5,"meminfo:MemAvailable (MB)",17,588240
5,"program size (pages)",18,79771
5,"resident set size (pages)",18,2660
5,"resident shared pages",18,818
5,"Page faults (minor)",18,4745
5,"Page faults (major)",18,25
5,"Pages swapped (not maintained)",18,0
5,"GPU: Device 5 Utilization %",18,0
5,"GPU: Device 5 Memory Utilization %",18,0
5,"GPU: Device 5 Memory Free (GB)",18,16.9428
5,"GPU: Device 5 Memory Used (GB)",18,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",18,877
5,"cpu: User %",18,3.41555
5,"cpu: Nice %",18,0
5,"cpu: System %",18,0.00568311
5,"cpu: Idle %",18,96.5788
5,"cpu: I/O Wait %",18,0
5,"cpu: IRQ %",18,0
5,"cpu: soft IRQ %",18,0
5,"cpu: Steal %",18,0
5,"cpu: Guest %",18,0
5,"meminfo:MemTotal (MB)",18,630978
5,"meminfo:MemFree (MB)",18,556466
5,"meminfo:MemAvailable (MB)",18,588240
5,"program size (pages)",19,79771
5,"resident set size (pages)",19,2660
5,"resident shared pages",19,818
5,"Page faults (minor)",19,4745
5,"Page faults (major)",19,25
5,"Pages swapped (not maintained)",19,0
5,"GPU: Device 5 Utilization %",19,0
5,"GPU: Device 5 Memory Utilization %",19,0
5,"GPU: Device 5 Memory Free (GB)",19,16.9428
5,"GPU: Device 5 Memory Used (GB)",19,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",19,877
5,"cpu: User %",19,3.41516
5,"cpu: Nice %",19,0
5,"cpu: System %",19,0.0227299
5,"cpu: Idle %",19,96.5621
5,"cpu: I/O Wait %",19,0
5,"cpu: IRQ %",19,0
5,"cpu: soft IRQ %",19,0
5,"cpu: Steal %",19,0
5,"cpu: Guest %",19,0
5,"meminfo:MemTotal (MB)",19,630978
5,"meminfo:MemFree (MB)",19,556466
5,"meminfo:MemAvailable (MB)",19,588240
5,"program size (pages)",20,79771
5,"resident set size (pages)",20,2660
5,"resident shared pages",20,818
5,"Page faults (minor)",20,4745
5,"Page faults (major)",20,25
5,"Pages swapped (not maintained)",20,0
5,"GPU: Device 5 Utilization %",20,0
5,"GPU: Device 5 Memory Utilization %",20,0
5,"GPU: Device 5 Memory Free (GB)",20,16.9428
5,"GPU: Device 5 Memory Used (GB)",20,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",20,877
5,"cpu: User %",20,3.40954
5,"cpu: Nice %",20,0
5,"cpu: System %",20,0.00567312
5,"cpu: Idle %",20,96.5848
5,"cpu: I/O Wait %",20,0
5,"cpu: IRQ %",20,0
5,"cpu: soft IRQ %",20,0
5,"cpu: Steal %",20,0
5,"cpu: Guest %",20,0
5,"meminfo:MemTotal (MB)",20,630978
5,"meminfo:MemFree (MB)",20,556466
5,"meminfo:MemAvailable (MB)",20,588240
5,"program size (pages)",21,79771
5,"resident set size (pages)",21,2660
5,"resident shared pages",21,818
5,"Page faults (minor)",21,4745
5,"Page faults (major)",21,25
5,"Pages swapped (not maintained)",21,0
5,"GPU: Device 5 Utilization %",21,0
5,"GPU: Device 5 Memory Utilization %",21,0
5,"GPU: Device 5 Memory Free (GB)",21,16.9428
5,"GPU: Device 5 Memory Used (GB)",21,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",21,877
5,"cpu: User %",21,3.44259
5,"cpu: Nice %",21,0
5,"cpu: System %",21,0.00569022
5,"cpu: Idle %",21,96.5517
5,"cpu: I/O Wait %",21,0
5,"cpu: IRQ %",21,0
5,"cpu: soft IRQ %",21,0
5,"cpu: Steal %",21,0
5,"cpu: Guest %",21,0
5,"meminfo:MemTotal (MB)",21,630978
5,"meminfo:MemFree (MB)",21,556466
5,"meminfo:MemAvailable (MB)",21,588240
5,"program size (pages)",22,79771
5,"resident set size (pages)",22,2660
5,"resident shared pages",22,818
5,"Page faults (minor)",22,4746
5,"Page faults (major)",22,25
5,"Pages swapped (not maintained)",22,0
5,"GPU: Device 5 Utilization %",22,0
5,"GPU: Device 5 Memory Utilization %",22,0
5,"GPU: Device 5 Memory Free (GB)",22,16.9428
5,"GPU: Device 5 Memory Used (GB)",22,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",22,877
5,"cpu: User %",22,3.41929
5,"cpu: Nice %",22,0
5,"cpu: System %",22,0.0170396
5,"cpu: Idle %",22,96.558
5,"cpu: I/O Wait %",22,0
5,"cpu: IRQ %",22,0
5,"cpu: soft IRQ %",22,0.00567988
5,"cpu: Steal %",22,0
5,"cpu: Guest %",22,0
5,"meminfo:MemTotal (MB)",22,630978
5,"meminfo:MemFree (MB)",22,556465
5,"meminfo:MemAvailable (MB)",22,588239
5,"program size (pages)",23,79771
5,"resident set size (pages)",23,2660
5,"resident shared pages",23,818
5,"Page faults (minor)",23,4746
5,"Page faults (major)",23,25
5,"Pages swapped (not maintained)",23,0
5,"GPU: Device 5 Utilization %",23,0
5,"GPU: Device 5 Memory Utilization %",23,0
5,"GPU: Device 5 Memory Free (GB)",23,16.9428
5,"GPU: Device 5 Memory Used (GB)",23,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",23,877
5,"cpu: User %",23,3.43888
5,"cpu: Nice %",23,0
5,"cpu: System %",23,0.0283736
5,"cpu: Idle %",23,96.5327
5,"cpu: I/O Wait %",23,0
5,"cpu: IRQ %",23,0
5,"cpu: soft IRQ %",23,0
5,"cpu: Steal %",23,0
5,"cpu: Guest %",23,0
5,"meminfo:MemTotal (MB)",23,630978
5,"meminfo:MemFree (MB)",23,556465
5,"meminfo:MemAvailable (MB)",23,588239
5,"program size (pages)",24,79771
5,"resident set size (pages)",24,2660
5,"resident shared pages",24,818
5,"Page faults (minor)",24,4746
5,"Page faults (major)",24,25
5,"Pages swapped (not maintained)",24,0
5,"GPU: Device 5 Utilization %",24,0
5,"GPU: Device 5 Memory Utilization %",24,0
5,"GPU: Device 5 Memory Free (GB)",24,16.9428
5,"GPU: Device 5 Memory Used (GB)",24,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",24,877
5,"cpu: User %",24,3.43631
5,"cpu: Nice %",24,0
5,"cpu: System %",24,0.00568925
5,"cpu: Idle %",24,96.558
5,"cpu: I/O Wait %",24,0
5,"cpu: IRQ %",24,0
5,"cpu: soft IRQ %",24,0
5,"cpu: Steal %",24,0
5,"cpu: Guest %",24,0
5,"meminfo:MemTotal (MB)",24,630978
5,"meminfo:MemFree (MB)",24,556464
5,"meminfo:MemAvailable (MB)",24,588238
5,"program size (pages)",25,79771
5,"resident set size (pages)",25,2660
5,"resident shared pages",25,818
5,"Page faults (minor)",25,4746
5,"Page faults (major)",25,25
5,"Pages swapped (not maintained)",25,0
5,"GPU: Device 5 Utilization %",25,0
5,"GPU: Device 5 Memory Utilization %",25,0
5,"GPU: Device 5 Memory Free (GB)",25,16.9428
5,"GPU: Device 5 Memory Used (GB)",25,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",25,877
5,"cpu: User %",25,3.4426
5,"cpu: Nice %",25,0
5,"cpu: System %",25,0.0227234
5,"cpu: Idle %",25,96.5347
5,"cpu: I/O Wait %",25,0
5,"cpu: IRQ %",25,0
5,"cpu: soft IRQ %",25,0
5,"cpu: Steal %",25,0
5,"cpu: Guest %",25,0
5,"meminfo:MemTotal (MB)",25,630978
5,"meminfo:MemFree (MB)",25,556464
5,"meminfo:MemAvailable (MB)",25,588238
5,"program size (pages)",26,79771
5,"resident set size (pages)",26,2660
5,"resident shared pages",26,818
5,"Page faults (minor)",26,4746
5,"Page faults (major)",26,25
5,"Pages swapped (not maintained)",26,0
5,"GPU: Device 5 Utilization %",26,0
5,"GPU: Device 5 Memory Utilization %",26,0
5,"GPU: Device 5 Memory Free (GB)",26,16.9428
5,"GPU: Device 5 Memory Used (GB)",26,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",26,877
5,"cpu: User %",26,3.43357
5,"cpu: Nice %",26,0
5,"cpu: System %",26,0.00568473
5,"cpu: Idle %",26,96.5607
5,"cpu: I/O Wait %",26,0
5,"cpu: IRQ %",26,0
5,"cpu: soft IRQ %",26,0
5,"cpu: Steal %",26,0
5,"cpu: Guest %",26,0
5,"meminfo:MemTotal (MB)",26,630978
5,"meminfo:MemFree (MB)",26,556464
5,"meminfo:MemAvailable (MB)",26,588238
5,"program size (pages)",27,79771
5,"resident set size (pages)",27,2660
5,"resident shared pages",27,818
5,"Page faults (minor)",27,4746
5,"Page faults (major)",27,25
5,"Pages swapped (not maintained)",27,0
5,"GPU: Device 5 Utilization %",27,0
5,"GPU: Device 5 Memory Utilization %",27,0
5,"GPU: Device 5 Memory Free (GB)",27,16.9428
5,"GPU: Device 5 Memory Used (GB)",27,0.00275251
5,"GPU: Device 5 Clock Memory (MHz)",27,877
5,"cpu: User %",27,3.42104
5,"cpu: Nice %",27,0
5,"cpu: System %",27,0.0170484
5,"cpu: Idle %",27,96.5619
5,"cpu: I/O Wait %",27,0
5,"cpu: IRQ %",27,0
5,"cpu: soft IRQ %",27,0
5,"cpu: Steal %",27,0
5,"cpu: Guest %",27,0
5,"meminfo:MemTotal (MB)",27,630978
5,"meminfo:MemFree (MB)",27,556464
5,"meminfo:MemAvailable (MB)",27,588238
